user_id;signup_date;country;device;acquisition_channel;plan_id;activated_date;is_activated
U000426;15/11/2025;NL;Android;Partnership;P01;17/11/2025;1
U000427;1/9/2025;IT;Android;Organic;P01;18/9/2025;1
U000428;15/12/2025;DE;Android;Organic;P01;;0
U000429;6/7/2025;ES;Android;Paid Search;P01;;0
U000430;15/2/2025;ES;Android;Referral;P01;18/2/2025;1
U000431;5/8/2025;FR;Android;Partnership;P01;6/8/2025;1
U000432;8/6/2025;IT;iOS;Referral;P01;14/6/2025;1
U000433;19/3/2025;FR;iOS;Paid Search;P02;19/3/2025;1
U000434;7/9/2025;ES;Android;Referral;P01;11/9/2025;1
U000435;27/10/2025;ES;Android;Organic;P02;28/10/2025;1
U000436;7/7/2025;DE;iOS;Partnership;P01;8/7/2025;1
U000437;17/12/2025;IT;Android;Paid Social;P01;22/12/2025;1
U000438;11/2/2025;ES;iOS;Paid Search;P03;;0
U000439;11/11/2025;ES;Android;Paid Social;P01;14/11/2025;1
U000440;13/12/2025;ES;Android;Referral;P01;18/12/2025;1
U000441;10/6/2025;ES;Android;Organic;P02;13/6/2025;1
U000442;4/4/2025;DE;Android;Organic;P01;4/4/2025;1
U000443;18/4/2025;ES;iOS;Referral;P01;19/4/2025;1
U000444;20/6/2025;DE;iOS;Partnership;P03;26/6/2025;1
U000445;4/6/2025;PT;iOS;Paid Social;P01;9/6/2025;1
U000446;2/12/2025;IE;Android;Organic;P01;6/12/2025;1
U000447;10/7/2025;BE;iOS;Paid Social;P02;;0
U000448;5/5/2025;ES;Android;Organic;P02;;0
U000449;1/10/2025;ES;iOS;Organic;P01;2/10/2025;1
U000450;10/10/2025;FR;Android;Organic;P01;13/10/2025;1
U000451;2/1/2025;IT;iOS;Paid Search;P02;6/1/2025;1
U000452;10/1/2025;ES;Android;Organic;P02;;0
U000453;4/7/2025;FR;Android;Organic;P01;12/7/2025;1
U000454;14/3/2025;ES;Web;Organic;P01;18/3/2025;1
U000455;28/6/2025;ES;Android;Paid Social;P01;2/7/2025;1
U000456;20/9/2025;IT;Android;Organic;P01;;0
U000457;4/8/2025;DE;iOS;Organic;P02;;0
U000458;19/6/2025;DE;Android;Paid Search;P02;;0
U000459;22/9/2025;BE;Android;Referral;P01;27/9/2025;1
U000460;12/4/2025;ES;Android;Referral;P02;;0
U000461;19/11/2025;ES;Android;Paid Search;P02;20/11/2025;1
U000462;7/8/2025;FR;iOS;Paid Social;P02;;0
U000463;2/3/2025;DE;Android;Referral;P03;4/3/2025;1
U000464;5/11/2025;DE;iOS;Paid Social;P01;13/11/2025;1
U000465;14/8/2025;ES;iOS;Paid Search;P02;14/8/2025;1
U000466;16/9/2025;IE;iOS;Organic;P01;24/9/2025;1
U000467;14/9/2025;ES;Android;Organic;P01;22/9/2025;1
U000468;14/5/2025;FR;iOS;Organic;P01;24/5/2025;1
U000469;28/11/2025;DE;Android;Paid Search;P01;;0
U000470;12/7/2025;BE;Android;Partnership;P02;18/7/2025;1
U000471;20/2/2025;DE;Android;Organic;P01;;0
U000472;11/7/2025;IE;iOS;Paid Search;P01;15/7/2025;1
U000473;21/10/2025;ES;Web;Partnership;P01;25/10/2025;1
U000474;5/9/2025;DE;iOS;Paid Social;P01;9/9/2025;1
U000475;23/9/2025;PT;Android;Organic;P01;27/9/2025;1
U000476;9/10/2025;DE;Android;Partnership;P01;15/10/2025;1
U000477;24/9/2025;FR;iOS;Organic;P02;25/9/2025;1
U000478;18/3/2025;IE;Android;Organic;P01;21/3/2025;1
U000479;12/7/2025;ES;iOS;Paid Search;P01;15/7/2025;1
U000480;8/7/2025;FR;Android;Organic;P01;8/7/2025;1
U000481;1/1/2025;NL;iOS;Referral;P01;11/1/2025;1
U000482;1/6/2025;BE;Web;Organic;P01;6/6/2025;1
U000483;9/8/2025;IE;Android;Referral;P01;;0
U000484;4/9/2025;NL;iOS;Organic;P01;;0
U000485;7/6/2025;ES;Android;Partnership;P01;17/6/2025;1
U000486;22/4/2025;BE;iOS;Organic;P02;24/4/2025;1
U000487;28/7/2025;FR;Web;Partnership;P01;1/8/2025;1
U000488;8/4/2025;DE;Android;Organic;P01;12/4/2025;1
U000489;23/11/2025;FR;Android;Referral;P01;23/11/2025;1
U000490;14/3/2025;PT;Android;Referral;P02;;0
U000491;7/12/2025;DE;Web;Paid Social;P03;15/12/2025;1
U000492;15/9/2025;NL;Android;Organic;P01;19/9/2025;1
U000493;29/4/2025;ES;Android;Paid Social;P01;;0
U000494;17/9/2025;ES;iOS;Paid Social;P01;20/9/2025;1
U000495;4/8/2025;FR;iOS;Paid Social;P01;6/8/2025;1
U000496;28/12/2025;ES;Android;Paid Social;P01;6/1/2026;1
U000497;24/7/2025;IT;Android;Partnership;P02;26/7/2025;1
U000498;18/12/2025;ES;Android;Partnership;P01;8/1/2026;1
U000499;9/2/2025;DE;Android;Paid Search;P01;10/2/2025;1
U000500;30/7/2025;ES;Android;Organic;P01;1/8/2025;1
U000501;30/11/2025;ES;Android;Organic;P01;8/12/2025;1
U000502;13/10/2025;DE;Android;Paid Social;P02;20/10/2025;1
U000503;29/4/2025;ES;iOS;Partnership;P01;;0
U000504;6/4/2025;ES;Android;Paid Search;P01;;0
U000505;2/11/2025;ES;iOS;Organic;P01;3/11/2025;1
U000506;26/11/2025;ES;Android;Paid Search;P02;3/12/2025;1
U000507;10/6/2025;DE;Android;Paid Search;P01;24/6/2025;1
U000508;10/11/2025;ES;Android;Partnership;P02;12/11/2025;1
U000509;5/1/2025;FR;iOS;Paid Social;P01;;0
U000510;20/9/2025;IT;Android;Organic;P01;29/9/2025;1
U000511;7/12/2025;DE;iOS;Organic;P01;7/12/2025;1
U000512;27/12/2025;DE;iOS;Organic;P01;1/1/2026;1
U000513;1/9/2025;ES;Android;Paid Social;P01;3/9/2025;1
U000514;14/3/2025;BE;Android;Paid Social;P01;;0
U000515;18/2/2025;FR;iOS;Organic;P01;19/2/2025;1
U000516;24/11/2025;ES;Web;Organic;P01;1/12/2025;1
U000517;28/3/2025;BE;Android;Partnership;P01;5/4/2025;1
U000518;11/9/2025;DE;Android;Referral;P01;30/9/2025;1
U000519;12/12/2025;DE;Android;Paid Social;P02;13/12/2025;1
U000520;14/4/2025;NL;Android;Paid Search;P02;17/4/2025;1
U000521;13/6/2025;ES;Android;Partnership;P01;17/6/2025;1
U000522;22/1/2025;NL;Web;Paid Social;P01;;0
U000523;6/7/2025;IT;Android;Partnership;P03;;0
U000524;5/10/2025;FR;iOS;Organic;P01;12/10/2025;1
U000525;10/5/2025;ES;iOS;Organic;P01;10/5/2025;1
U000526;16/9/2025;ES;Android;Organic;P01;;0
U000527;12/11/2025;BE;iOS;Referral;P01;15/11/2025;1
U000528;23/7/2025;ES;Web;Paid Social;P01;;0
U000529;9/4/2025;ES;iOS;Organic;P02;15/4/2025;1
U000530;29/7/2025;IT;Android;Partnership;P03;;0
U000531;24/6/2025;IT;Android;Partnership;P01;30/6/2025;1
U000532;19/12/2025;ES;Android;Organic;P01;21/12/2025;1
U000533;13/9/2025;PT;Web;Paid Social;P02;18/9/2025;1
U000534;14/2/2025;DE;Android;Paid Social;P02;17/2/2025;1
U000535;4/11/2025;NL;Android;Organic;P01;;0
U000536;7/7/2025;ES;iOS;Paid Social;P01;8/7/2025;1
U000537;4/10/2025;ES;Android;Organic;P02;;0
U000538;20/8/2025;DE;Android;Partnership;P01;20/8/2025;1
U000539;10/1/2025;ES;iOS;Referral;P01;15/1/2025;1
U000540;3/12/2025;DE;iOS;Partnership;P01;11/12/2025;1
U000541;11/11/2025;ES;Android;Referral;P01;18/11/2025;1
U000542;24/1/2025;PT;iOS;Organic;P01;26/1/2025;1
U000543;12/2/2025;NL;Android;Paid Search;P01;22/2/2025;1
U000544;30/3/2025;NL;iOS;Paid Social;P03;1/4/2025;1
U000545;17/10/2025;IE;Web;Organic;P01;17/10/2025;1
U000546;10/1/2025;BE;Web;Paid Social;P03;;0
U000547;3/9/2025;FR;Android;Organic;P02;3/9/2025;1
U000548;13/12/2025;FR;Android;Organic;P02;15/12/2025;1
U000549;26/12/2025;NL;iOS;Paid Search;P01;4/1/2026;1
U000550;25/9/2025;BE;Android;Paid Social;P02;25/9/2025;1
U000551;2/9/2025;IE;Android;Paid Search;P01;13/9/2025;1
U000552;6/8/2025;IT;Web;Paid Social;P01;11/8/2025;1
U000553;8/9/2025;ES;iOS;Paid Search;P02;19/9/2025;1
U000554;1/9/2025;BE;iOS;Referral;P01;9/9/2025;1
U000555;5/4/2025;BE;Web;Paid Social;P02;6/4/2025;1
U000556;30/4/2025;DE;Android;Paid Social;P01;;0
U000557;18/6/2025;NL;iOS;Paid Search;P01;;0
U000558;11/9/2025;DE;Android;Paid Search;P02;;0
U000559;30/12/2025;BE;iOS;Organic;P01;1/1/2026;1
U000560;7/2/2025;ES;Android;Paid Social;P01;10/2/2025;1
U000561;1/11/2025;NL;iOS;Organic;P02;2/11/2025;1
U000562;18/2/2025;ES;iOS;Referral;P01;23/2/2025;1
U000563;9/11/2025;FR;iOS;Referral;P01;23/11/2025;1
U000564;23/5/2025;ES;iOS;Paid Search;P01;26/5/2025;1
U000565;11/7/2025;FR;Android;Referral;P01;15/7/2025;1
U000566;25/8/2025;ES;iOS;Paid Social;P01;6/9/2025;1
U000567;29/5/2025;IE;Android;Organic;P01;3/6/2025;1
U000568;4/7/2025;DE;Android;Referral;P01;6/7/2025;1
U000569;18/4/2025;NL;Android;Partnership;P03;20/4/2025;1
U000570;30/10/2025;ES;Android;Organic;P01;;0
U000571;28/7/2025;ES;iOS;Organic;P01;7/8/2025;1
U000572;22/12/2025;PT;iOS;Paid Social;P01;30/12/2025;1
U000573;28/12/2025;IT;Android;Paid Search;P01;29/12/2025;1
U000574;6/8/2025;DE;Android;Paid Social;P02;7/8/2025;1
U000575;26/12/2025;PT;Web;Paid Social;P01;7/1/2026;1
U000576;17/9/2025;NL;Web;Referral;P01;;0
U000577;14/3/2025;DE;Android;Organic;P02;15/3/2025;1
U000578;28/5/2025;IE;Android;Paid Search;P02;;0
U000579;5/5/2025;IT;Android;Referral;P01;14/5/2025;1
U000580;4/11/2025;IT;Android;Paid Search;P02;9/11/2025;1
U000581;22/1/2025;FR;Web;Paid Search;P03;23/1/2025;1
U000582;3/5/2025;ES;Android;Organic;P01;;0
U000583;29/12/2025;ES;iOS;Organic;P01;;0
U000584;19/12/2025;IT;iOS;Paid Search;P01;22/12/2025;1
U000585;7/5/2025;IT;iOS;Paid Search;P01;8/5/2025;1
U000586;12/3/2025;FR;iOS;Paid Social;P01;;0
U000587;20/10/2025;DE;Android;Paid Social;P01;23/10/2025;1
U000588;16/2/2025;ES;Android;Referral;P02;;0
U000589;1/12/2025;ES;iOS;Referral;P01;17/12/2025;1
U000590;24/9/2025;BE;Android;Organic;P01;;0
U000591;12/3/2025;FR;iOS;Organic;P01;;0
U000592;25/6/2025;ES;Android;Referral;P01;;0
U000593;18/11/2025;FR;iOS;Organic;P01;20/11/2025;1
U000594;4/12/2025;FR;Android;Organic;P01;13/12/2025;1
U000595;3/10/2025;IT;Android;Organic;P01;;0
U000596;11/6/2025;IE;Android;Paid Social;P01;;0
U000597;9/11/2025;DE;Android;Organic;P01;17/11/2025;1
U000598;1/10/2025;DE;iOS;Organic;P01;;0
U000599;12/1/2025;FR;Android;Paid Search;P01;26/1/2025;1
U000600;16/5/2025;DE;iOS;Referral;P02;18/5/2025;1
U000601;3/2/2025;ES;Android;Organic;P01;9/2/2025;1
U000602;13/3/2025;ES;Android;Paid Social;P01;;0
U000603;28/5/2025;NL;Android;Paid Search;P01;6/6/2025;1
U000604;4/6/2025;FR;Android;Paid Search;P01;8/6/2025;1
U000605;7/9/2025;FR;iOS;Paid Search;P01;;0
U000606;18/6/2025;ES;Android;Organic;P01;20/6/2025;1
U000607;21/6/2025;NL;iOS;Organic;P02;21/6/2025;1
U000608;26/6/2025;ES;Android;Referral;P01;30/6/2025;1
U000609;15/7/2025;FR;Android;Organic;P01;20/7/2025;1
U000610;18/9/2025;NL;Android;Partnership;P02;23/9/2025;1
U000611;11/6/2025;FR;Android;Organic;P02;;0
U000612;6/3/2025;BE;Android;Paid Search;P01;12/3/2025;1
U000613;9/10/2025;ES;iOS;Paid Social;P01;12/10/2025;1
U000614;23/8/2025;IT;Web;Referral;P01;;0
U000615;4/2/2025;IE;Web;Organic;P02;4/2/2025;1
U000616;6/4/2025;DE;Android;Organic;P01;12/4/2025;1
U000617;26/2/2025;IT;iOS;Paid Social;P01;4/3/2025;1
U000618;12/9/2025;FR;iOS;Organic;P01;12/9/2025;1
U000619;28/2/2025;IT;Android;Paid Social;P01;28/2/2025;1
U000620;7/7/2025;BE;Web;Referral;P02;9/7/2025;1
U000621;14/8/2025;IT;Android;Organic;P01;;0
U000622;30/5/2025;BE;iOS;Referral;P01;;0
U000623;2/2/2025;DE;iOS;Organic;P01;9/2/2025;1
U000624;29/4/2025;DE;Android;Referral;P02;5/5/2025;1
U000625;23/11/2025;ES;iOS;Partnership;P01;4/12/2025;1
U000626;15/11/2025;IT;iOS;Paid Social;P02;;0
U000627;5/4/2025;NL;iOS;Partnership;P01;12/4/2025;1
U000628;10/12/2025;DE;iOS;Referral;P01;11/12/2025;1
U000629;29/3/2025;ES;iOS;Organic;P01;;0
U000630;5/8/2025;DE;Android;Organic;P01;6/8/2025;1
U000631;20/1/2025;IT;iOS;Organic;P01;21/1/2025;1
U000632;10/5/2025;BE;Android;Paid Search;P01;12/5/2025;1
U000633;6/12/2025;ES;Android;Paid Social;P01;;0
U000634;11/1/2025;ES;Web;Paid Search;P01;12/1/2025;1
U000635;9/3/2025;FR;Android;Paid Social;P02;;0
U000636;2/4/2025;ES;Android;Paid Search;P01;5/4/2025;1
U000637;28/11/2025;IE;Android;Organic;P02;5/12/2025;1
U000638;8/7/2025;FR;Android;Organic;P02;;0
U000639;21/4/2025;DE;Android;Partnership;P02;29/4/2025;1
U000640;24/10/2025;ES;Android;Organic;P01;24/10/2025;1
U000641;14/3/2025;FR;Android;Organic;P01;;0
U000642;29/4/2025;IE;Android;Organic;P02;3/5/2025;1
U000643;28/12/2025;FR;iOS;Partnership;P01;29/12/2025;1
U000644;6/1/2025;ES;iOS;Organic;P01;;0
U000645;17/6/2025;ES;iOS;Paid Social;P01;21/6/2025;1
U000646;18/5/2025;IE;Android;Organic;P01;19/5/2025;1
U000647;16/9/2025;IE;Android;Organic;P01;;0
U000648;4/7/2025;ES;Android;Paid Social;P01;;0
U000649;10/3/2025;DE;iOS;Paid Social;P01;;0
U000650;31/5/2025;ES;iOS;Paid Social;P01;2/6/2025;1
U000651;30/7/2025;DE;iOS;Organic;P01;5/8/2025;1
U000652;9/4/2025;ES;Android;Partnership;P03;18/4/2025;1
U000653;3/11/2025;PT;iOS;Paid Social;P01;;0
U000654;4/5/2025;BE;iOS;Partnership;P01;;0
U000655;14/11/2025;ES;iOS;Organic;P01;16/11/2025;1
U000656;16/9/2025;FR;Android;Paid Search;P01;19/9/2025;1
U000657;2/10/2025;ES;iOS;Organic;P01;3/10/2025;1
U000658;27/3/2025;FR;Android;Referral;P01;28/3/2025;1
U000659;8/7/2025;ES;Android;Referral;P02;;0
U000660;8/8/2025;ES;Web;Paid Search;P02;14/8/2025;1
U000661;18/4/2025;IE;Android;Organic;P01;;0
U000662;15/11/2025;ES;iOS;Organic;P01;24/11/2025;1
U000663;8/12/2025;NL;iOS;Organic;P01;21/12/2025;1
U000664;11/9/2025;ES;Android;Referral;P02;19/9/2025;1
U000665;11/6/2025;DE;iOS;Organic;P01;11/6/2025;1
U000666;4/10/2025;FR;Web;Organic;P01;22/10/2025;1
U000667;29/3/2025;BE;Android;Paid Search;P01;3/4/2025;1
U000668;4/8/2025;ES;iOS;Organic;P01;12/8/2025;1
U000669;14/12/2025;ES;iOS;Partnership;P02;15/12/2025;1
U000670;21/1/2025;IT;Android;Organic;P01;21/1/2025;1
U000671;8/6/2025;IT;Web;Partnership;P01;11/6/2025;1
U000672;22/6/2025;IT;Android;Paid Social;P01;24/6/2025;1
U000673;4/7/2025;ES;iOS;Paid Social;P02;8/7/2025;1
U000674;8/5/2025;ES;Android;Paid Search;P01;9/5/2025;1
U000675;7/10/2025;NL;iOS;Paid Social;P01;8/10/2025;1
U000676;19/12/2025;DE;iOS;Paid Social;P01;;0
U000677;31/12/2025;DE;Android;Organic;P01;1/1/2026;1
U000678;20/9/2025;ES;Web;Partnership;P01;2/10/2025;1
U000679;20/8/2025;ES;Android;Paid Search;P01;20/8/2025;1
U000680;29/12/2025;BE;Android;Paid Search;P03;31/12/2025;1
U000681;16/6/2025;IT;iOS;Paid Search;P02;19/6/2025;1
U000682;17/8/2025;ES;iOS;Paid Social;P01;19/8/2025;1
U000683;3/11/2025;BE;iOS;Paid Search;P01;;0
U000684;27/4/2025;DE;Android;Paid Search;P02;5/5/2025;1
U000685;23/8/2025;FR;iOS;Organic;P01;3/9/2025;1
U000686;28/7/2025;FR;Android;Paid Search;P02;31/7/2025;1
U000687;29/10/2025;IT;iOS;Organic;P01;31/10/2025;1
U000688;10/6/2025;FR;Android;Referral;P02;13/6/2025;1
U000689;31/8/2025;DE;iOS;Organic;P01;13/9/2025;1
U000690;19/3/2025;IT;iOS;Partnership;P03;19/3/2025;1
U000691;31/7/2025;ES;Android;Paid Social;P01;31/7/2025;1
U000692;9/7/2025;BE;Android;Referral;P02;;0
U000693;7/8/2025;FR;Web;Partnership;P01;12/8/2025;1
U000694;14/5/2025;FR;iOS;Organic;P01;17/5/2025;1
U000695;11/7/2025;IT;Android;Paid Social;P01;14/7/2025;1
U000696;15/8/2025;DE;Android;Organic;P01;16/8/2025;1
U000697;2/8/2025;FR;iOS;Organic;P01;9/8/2025;1
U000698;28/12/2025;DE;Android;Paid Search;P01;28/12/2025;1
U000699;23/4/2025;BE;Web;Paid Social;P03;1/5/2025;1
U000700;28/4/2025;PT;Android;Referral;P02;2/5/2025;1
U000701;19/2/2025;PT;Android;Organic;P01;24/2/2025;1
U000702;17/1/2025;ES;Android;Referral;P01;23/1/2025;1
U000703;16/4/2025;FR;Android;Organic;P01;;0
U000704;15/10/2025;DE;Android;Organic;P01;25/10/2025;1
U000705;25/6/2025;ES;Web;Organic;P01;;0
U000706;23/10/2025;IT;iOS;Paid Social;P01;28/10/2025;1
U000707;25/8/2025;FR;Android;Paid Search;P02;27/8/2025;1
U000708;11/10/2025;ES;Android;Organic;P01;22/10/2025;1
U000709;21/10/2025;ES;iOS;Organic;P01;23/10/2025;1
U000710;28/7/2025;ES;Android;Paid Social;P01;;0
U000711;15/7/2025;FR;Android;Referral;P01;22/7/2025;1
U000712;14/3/2025;DE;Android;Organic;P01;;0
U000713;13/3/2025;DE;Android;Referral;P01;15/3/2025;1
U000714;8/4/2025;ES;iOS;Paid Social;P01;14/4/2025;1
U000715;13/5/2025;ES;Android;Paid Search;P01;;0
U000716;9/11/2025;PT;Android;Organic;P01;17/11/2025;1
U000717;7/9/2025;ES;Android;Partnership;P03;;0
U000718;15/10/2025;DE;iOS;Paid Search;P01;;0
U000719;4/9/2025;DE;Android;Paid Search;P01;7/9/2025;1
U000720;11/12/2025;DE;Android;Referral;P01;12/12/2025;1
U000721;29/8/2025;NL;iOS;Referral;P02;;0
U000722;27/3/2025;DE;iOS;Paid Social;P01;27/3/2025;1
U000723;4/9/2025;IE;Android;Referral;P01;8/9/2025;1
U000724;26/12/2025;NL;Android;Organic;P01;;0
U000725;28/1/2025;ES;Android;Referral;P03;30/1/2025;1
U000726;20/12/2025;ES;Android;Organic;P01;24/12/2025;1
U000727;1/12/2025;FR;Web;Referral;P01;5/12/2025;1
U000728;16/7/2025;FR;Android;Paid Search;P01;18/7/2025;1
U000729;21/3/2025;DE;Android;Organic;P01;22/3/2025;1
U000730;7/11/2025;ES;Android;Paid Search;P01;9/11/2025;1
U000731;29/8/2025;ES;Android;Referral;P02;30/8/2025;1
U000732;14/12/2025;FR;iOS;Paid Search;P01;19/12/2025;1
U000733;27/12/2025;IT;iOS;Referral;P03;;0
U000734;12/7/2025;IT;Android;Organic;P02;20/7/2025;1
U000735;23/11/2025;IE;Android;Organic;P01;8/12/2025;1
U000736;10/12/2025;ES;Android;Paid Social;P02;;0
U000737;9/1/2025;FR;Android;Paid Search;P02;;0
U000738;15/2/2025;IE;Android;Paid Social;P01;16/2/2025;1
U000739;29/12/2025;IT;iOS;Partnership;P02;;0
U000740;22/12/2025;DE;Android;Paid Social;P03;;0
U000741;8/2/2025;DE;Android;Paid Search;P02;11/2/2025;1
U000742;6/10/2025;ES;iOS;Paid Search;P01;6/10/2025;1
U000743;26/11/2025;NL;Android;Partnership;P01;4/12/2025;1
U000744;25/11/2025;DE;Android;Paid Social;P02;;0
U000745;26/9/2025;DE;Android;Referral;P01;7/10/2025;1
U000746;4/3/2025;DE;Android;Organic;P01;7/3/2025;1
U000747;15/8/2025;FR;iOS;Referral;P01;;0
U000748;29/8/2025;ES;Android;Organic;P01;31/8/2025;1
U000749;13/9/2025;IT;Android;Referral;P01;13/9/2025;1
U000750;13/4/2025;DE;Android;Referral;P02;15/4/2025;1
U000751;31/8/2025;ES;iOS;Partnership;P01;;0
U000752;11/8/2025;FR;Web;Organic;P01;22/8/2025;1
U000753;25/7/2025;BE;iOS;Referral;P01;2/8/2025;1
U000754;23/9/2025;FR;iOS;Organic;P01;;0
U000755;14/9/2025;FR;Android;Paid Search;P01;28/9/2025;1
U000756;28/11/2025;DE;Android;Paid Social;P01;;0
U000757;28/11/2025;PT;Android;Paid Search;P02;;0
U000758;25/7/2025;DE;iOS;Organic;P01;;0
U000759;15/7/2025;NL;Android;Paid Social;P02;17/7/2025;1
U000760;26/10/2025;ES;Android;Paid Social;P01;28/10/2025;1
U000761;16/11/2025;BE;Android;Paid Social;P01;20/11/2025;1
U000762;23/4/2025;BE;Android;Paid Search;P02;;0
U000763;28/6/2025;DE;Android;Paid Social;P01;4/7/2025;1
U000764;20/4/2025;DE;iOS;Paid Search;P03;25/4/2025;1
U000765;8/7/2025;ES;iOS;Organic;P01;23/7/2025;1
U000766;10/3/2025;FR;Web;Paid Search;P02;15/3/2025;1
U000767;4/2/2025;ES;Android;Paid Social;P01;8/2/2025;1
U000768;5/10/2025;ES;Android;Organic;P02;6/10/2025;1
U000769;8/11/2025;IE;Android;Organic;P01;13/11/2025;1
U000770;20/7/2025;ES;Android;Partnership;P02;;0
U000771;15/3/2025;DE;Android;Referral;P01;17/3/2025;1
U000772;19/5/2025;ES;Android;Paid Social;P02;25/5/2025;1
U000773;14/1/2025;FR;iOS;Referral;P01;;0
U000774;16/12/2025;FR;Android;Partnership;P01;;0
U000775;1/4/2025;FR;Web;Paid Social;P01;5/4/2025;1
U000776;14/9/2025;DE;iOS;Organic;P01;19/9/2025;1
U000777;8/11/2025;IE;iOS;Paid Social;P02;13/11/2025;1
U000778;16/10/2025;FR;Android;Partnership;P02;18/10/2025;1
U000779;4/5/2025;IE;Android;Paid Social;P01;6/5/2025;1
U000780;1/5/2025;DE;iOS;Organic;P01;7/5/2025;1
U000781;13/6/2025;DE;iOS;Partnership;P01;;0
U000782;5/9/2025;ES;iOS;Referral;P01;12/9/2025;1
U000783;12/7/2025;ES;iOS;Paid Search;P01;;0
U000784;4/7/2025;NL;Android;Partnership;P01;9/7/2025;1
U000785;25/7/2025;DE;Android;Paid Social;P02;27/7/2025;1
U000786;10/5/2025;FR;Android;Referral;P02;19/5/2025;1
U000787;17/3/2025;PT;iOS;Partnership;P03;17/3/2025;1
U000788;19/2/2025;ES;Android;Organic;P01;19/2/2025;1
U000789;9/6/2025;PT;iOS;Referral;P01;14/6/2025;1
U000790;16/4/2025;FR;Android;Paid Search;P01;;0
U000791;28/9/2025;BE;Web;Referral;P01;29/9/2025;1
U000792;10/8/2025;ES;Android;Referral;P02;16/8/2025;1
U000793;23/9/2025;ES;Web;Referral;P01;5/10/2025;1
U000794;2/4/2025;IT;iOS;Referral;P03;4/4/2025;1
U000795;31/1/2025;ES;iOS;Referral;P01;3/2/2025;1
U000796;13/2/2025;BE;Android;Organic;P01;17/2/2025;1
U000797;15/1/2025;DE;iOS;Paid Search;P02;;0
U000798;1/10/2025;ES;Web;Organic;P01;2/10/2025;1
U000799;30/4/2025;ES;iOS;Referral;P01;1/5/2025;1
U000800;30/6/2025;BE;Android;Paid Social;P01;14/7/2025;1
U000801;10/8/2025;DE;iOS;Paid Social;P03;19/8/2025;1
U000802;30/6/2025;NL;iOS;Organic;P01;4/7/2025;1
U000803;15/9/2025;ES;Android;Paid Social;P01;20/9/2025;1
U000804;9/7/2025;BE;Web;Paid Search;P01;;0
U000805;22/10/2025;DE;Android;Partnership;P01;30/10/2025;1
U000806;4/7/2025;DE;Android;Referral;P01;;0
U000807;14/7/2025;FR;iOS;Paid Search;P01;16/7/2025;1
U000808;24/10/2025;ES;iOS;Referral;P01;1/11/2025;1
U000809;18/8/2025;IE;iOS;Organic;P02;27/8/2025;1
U000810;24/4/2025;IE;Android;Organic;P01;29/4/2025;1
U000811;1/11/2025;FR;iOS;Paid Social;P01;2/11/2025;1
U000812;9/10/2025;BE;iOS;Paid Social;P01;12/10/2025;1
U000813;13/12/2025;ES;Android;Organic;P01;26/12/2025;1
U000814;26/11/2025;ES;Android;Organic;P01;1/12/2025;1
U000815;24/10/2025;ES;iOS;Paid Search;P01;24/10/2025;1
U000816;27/4/2025;FR;iOS;Organic;P01;29/4/2025;1
U000817;1/11/2025;ES;Android;Paid Search;P01;3/11/2025;1
U000818;13/4/2025;FR;Android;Paid Search;P01;21/4/2025;1
U000819;14/12/2025;ES;iOS;Partnership;P01;26/12/2025;1
U000820;19/2/2025;IT;Android;Organic;P01;;0
U000821;3/10/2025;NL;iOS;Organic;P01;9/10/2025;1
U000822;19/12/2025;IT;Android;Organic;P02;24/12/2025;1
U000823;6/4/2025;ES;Web;Organic;P01;8/4/2025;1
U000824;28/9/2025;IT;iOS;Referral;P02;13/10/2025;1
U000825;12/4/2025;ES;Android;Paid Search;P01;19/4/2025;1
U000826;19/2/2025;IT;iOS;Organic;P03;;0
U000827;17/3/2025;DE;Android;Partnership;P01;20/3/2025;1
U000828;12/6/2025;FR;Android;Referral;P01;16/6/2025;1
U000829;14/6/2025;ES;Android;Organic;P01;20/6/2025;1
U000830;11/9/2025;PT;iOS;Organic;P01;;0
U000831;20/7/2025;BE;iOS;Referral;P01;21/7/2025;1
U000832;10/9/2025;DE;Android;Paid Social;P01;;0
U000833;28/1/2025;IE;Android;Partnership;P03;29/1/2025;1
U000834;10/5/2025;BE;Android;Organic;P02;;0
U000835;17/7/2025;ES;Android;Referral;P01;25/7/2025;1
U000836;3/6/2025;IT;Android;Organic;P02;;0
U000837;1/4/2025;FR;Android;Organic;P01;;0
U000838;15/3/2025;FR;Android;Referral;P01;18/3/2025;1
U000839;21/5/2025;ES;Android;Paid Social;P01;;0
U000840;7/4/2025;IE;Android;Organic;P01;;0
U000841;10/3/2025;IT;Web;Organic;P02;;0
U000842;27/12/2025;ES;iOS;Referral;P02;;0
U000843;16/12/2025;FR;Android;Organic;P02;20/12/2025;1
U000844;22/12/2025;FR;Android;Organic;P01;27/12/2025;1
U000845;24/5/2025;IT;iOS;Organic;P01;6/6/2025;1
U000846;29/3/2025;BE;Android;Organic;P01;2/4/2025;1
U000847;8/2/2025;FR;Android;Referral;P01;10/2/2025;1
U000848;16/7/2025;FR;Android;Organic;P02;;0
U000849;28/3/2025;DE;iOS;Paid Search;P01;30/3/2025;1
U000850;7/2/2025;FR;Android;Paid Social;P02;10/2/2025;1
U000851;24/6/2025;DE;Android;Organic;P01;;0
U000852;2/6/2025;ES;Android;Paid Social;P01;;0
U000853;2/12/2025;ES;iOS;Organic;P01;7/12/2025;1
