transaction_id;user_id;transaction_date;tx_type;merchant_category;amount_eur;fee_amount_eur;is_revenue_tx
T00000375;U000039;17/12/2025;Card Payment;Online Retail;20,65;0,21;1
T00000376;U000039;8/12/2025;Cash Withdrawal;ATM;40;0;0
T00000377;U000039;29/12/2025;Card Payment;Entertainment;73,52;0,74;1
T00000378;U000039;22/12/2025;Bank Transfer;Transfer;82,81;0,33;1
T00000379;U000039;25/12/2025;Bank Transfer;Transfer;30,02;0;0
T00000380;U000040;7/12/2025;Card Payment;Travel;50,15;0,5;1
T00000381;U000040;28/12/2025;Card Payment;Utilities;28;0,28;1
T00000382;U000040;28/12/2025;Bank Transfer;Transfer;50,86;0;0
T00000383;U000041;21/4/2025;Bank Transfer;Transfer;76,86;0;0
T00000384;U000041;30/4/2025;Card Payment;Groceries;22,22;0,22;1
T00000385;U000041;21/4/2025;Card Payment;Fuel;14,54;0,15;1
T00000386;U000041;26/4/2025;Card Payment;Utilities;85,98;0,86;1
T00000387;U000041;22/4/2025;Card Payment;Online Retail;17,21;0,17;1
T00000388;U000041;27/4/2025;Card Payment;Groceries;14,32;0,14;1
T00000389;U000041;25/4/2025;Bank Transfer;Transfer;21;0;0
T00000390;U000041;22/4/2025;Card Payment;Utilities;20,63;0,21;1
T00000391;U000041;6/5/2025;Card Payment;Groceries;29,11;0,29;1
T00000392;U000041;17/5/2025;Card Payment;Travel;41,67;0,42;1
T00000393;U000041;10/5/2025;Card Payment;Dining;25,19;0,25;1
T00000394;U000041;30/5/2025;Card Payment;Groceries;29,22;0,29;1
T00000395;U000041;29/5/2025;Cash Withdrawal;ATM;200;0;0
T00000396;U000041;19/5/2025;Card Payment;Fuel;16,87;0,17;1
T00000397;U000041;11/5/2025;Bank Transfer;Transfer;43,84;0;0
T00000398;U000041;5/5/2025;Card Payment;Online Retail;64,88;0,65;1
T00000399;U000041;25/6/2025;Card Payment;Groceries;263,53;2,64;1
T00000400;U000041;30/6/2025;Bank Transfer;Transfer;110,76;0,44;1
T00000401;U000041;27/6/2025;Card Payment;Utilities;13,55;0,14;1
T00000402;U000041;29/7/2025;Bank Transfer;Transfer;69,34;0,28;1
T00000403;U000041;10/7/2025;Card Payment;Utilities;46,85;0,47;1
T00000404;U000041;4/7/2025;Card Payment;Travel;26;0,26;1
T00000405;U000041;21/7/2025;Card Payment;Entertainment;16,22;0,16;1
T00000406;U000041;27/7/2025;Card Payment;Groceries;17,91;0,18;1
T00000407;U000041;31/7/2025;Bank Transfer;Transfer;46,26;0;0
T00000408;U000041;24/7/2025;Card Payment;Travel;65,62;0,66;1
T00000409;U000041;27/8/2025;Card Payment;Transport;66,89;0,67;1
T00000410;U000041;28/8/2025;Card Payment;Dining;26,78;0,27;1
T00000411;U000041;13/8/2025;Card Payment;Online Retail;13,52;0,14;1
T00000412;U000041;3/8/2025;Bank Transfer;Transfer;21,15;0;0
T00000413;U000041;29/8/2025;Bank Transfer;Transfer;68,53;0,27;1
T00000414;U000041;27/8/2025;Card Payment;Online Retail;22,45;0,22;1
T00000415;U000041;31/8/2025;Bank Transfer;Transfer;61,87;0,25;1
T00000416;U000041;11/8/2025;Card Payment;Transport;30,41;0,3;1
T00000417;U000041;16/8/2025;Card Payment;Groceries;32,01;0,32;1
T00000418;U000041;16/8/2025;Bank Transfer;Transfer;34,04;0,14;1
T00000419;U000041;23/9/2025;Card Payment;Groceries;16,13;0,16;1
T00000420;U000041;8/9/2025;Card Payment;Entertainment;31,06;0,31;1
T00000421;U000041;24/9/2025;Bank Transfer;Transfer;105,23;0;0
T00000422;U000041;22/9/2025;Card Payment;Online Retail;93,18;0,93;1
T00000423;U000041;7/9/2025;Card Payment;Online Retail;22,46;0,22;1
T00000424;U000041;2/9/2025;Card Payment;Entertainment;29,32;0,29;1
T00000425;U000041;28/9/2025;Card Payment;Dining;33,4;0,33;1
T00000426;U000041;25/10/2025;Card Payment;Dining;41,94;0,42;1
T00000427;U000041;6/10/2025;Card Payment;Groceries;34,21;0,34;1
T00000428;U000041;2/10/2025;Card Payment;Transport;39,69;0,4;1
T00000429;U000041;3/10/2025;Bank Transfer;Transfer;162,23;0,65;1
T00000430;U000041;9/11/2025;Cash Withdrawal;ATM;60;0;0
T00000431;U000041;15/11/2025;Card Payment;Online Retail;21,29;0,21;1
T00000432;U000041;25/11/2025;Bank Transfer;Transfer;30,5;0;0
T00000433;U000041;27/11/2025;Bank Transfer;Transfer;111,12;0;0
T00000434;U000041;4/11/2025;Card Payment;Dining;39,33;0,39;1
T00000435;U000041;13/11/2025;Card Payment;Transport;50,01;0,5;1
T00000436;U000041;13/11/2025;Card Payment;Groceries;13,93;0,14;1
T00000437;U000041;17/12/2025;Card Payment;Dining;37,37;0,37;1
T00000438;U000041;3/12/2025;Bank Transfer;Transfer;391,43;0;0
T00000439;U000041;4/12/2025;Card Payment;Online Retail;27,2;0,27;1
T00000440;U000041;25/12/2025;Card Payment;Transport;13,98;0,14;1
T00000441;U000041;21/12/2025;Card Payment;Groceries;75,69;0,76;1
T00000442;U000042;15/10/2025;Bank Transfer;Transfer;35,78;0,11;1
T00000443;U000042;23/10/2025;Card Payment;Online Retail;37,08;0,3;1
T00000444;U000042;13/11/2025;Card Payment;Online Retail;68,01;0,54;1
T00000445;U000042;9/12/2025;Card Payment;Groceries;41,88;0,34;1
T00000446;U000043;30/5/2025;Card Payment;Transport;55,98;0,56;1
T00000447;U000043;12/5/2025;Card Payment;Online Retail;24,2;0,24;1
T00000448;U000043;27/5/2025;Card Payment;Online Retail;35,33;0,35;1
T00000449;U000043;17/5/2025;Card Payment;Transport;31,21;0,31;1
T00000450;U000043;27/5/2025;Bank Transfer;Transfer;56,43;0;0
T00000451;U000043;23/5/2025;Card Payment;Online Retail;18,39;0,18;1
T00000452;U000043;14/5/2025;Card Payment;Online Retail;52,72;0,53;1
T00000453;U000043;28/6/2025;Card Payment;Dining;34,28;0,34;1
T00000454;U000043;3/6/2025;Card Payment;Travel;9,76;0,1;1
T00000455;U000043;1/7/2025;Cash Withdrawal;ATM;20;0;0
T00000456;U000044;30/6/2025;Card Payment;Fuel;27,48;0,27;1
T00000457;U000044;25/6/2025;Card Payment;Groceries;34,74;0,35;1
T00000458;U000044;25/6/2025;Card Payment;Groceries;19,79;0,2;1
T00000459;U000044;26/7/2025;Card Payment;Transport;36,08;0,36;1
T00000460;U000044;16/7/2025;Card Payment;Groceries;8,97;0,09;1
T00000461;U000044;2/7/2025;Bank Transfer;Transfer;26,37;0,11;1
T00000462;U000044;18/8/2025;Card Payment;Travel;44,34;0,44;1
T00000463;U000044;1/8/2025;Card Payment;Groceries;8,85;0,09;1
T00000464;U000044;21/8/2025;Card Payment;Dining;38,14;0,38;1
T00000465;U000044;12/8/2025;Card Payment;Dining;23,27;0,23;1
T00000466;U000044;21/8/2025;Bank Transfer;Transfer;109,33;0,44;1
T00000467;U000044;4/8/2025;Card Payment;Transport;16,72;0,17;1
T00000468;U000044;16/8/2025;Bank Transfer;Transfer;25,54;0,1;1
T00000469;U000044;6/9/2025;Card Payment;Transport;48,91;0,49;1
T00000470;U000044;19/9/2025;Card Payment;Dining;19,48;0,19;1
T00000471;U000044;3/9/2025;Card Payment;Dining;17,71;0,18;1
T00000472;U000044;4/10/2025;Card Payment;Online Retail;31,67;0,32;1
T00000473;U000044;24/10/2025;Bank Transfer;Transfer;60,54;0,24;1
T00000474;U000044;14/10/2025;Card Payment;Entertainment;28,28;0,28;1
T00000475;U000044;17/10/2025;Bank Transfer;Transfer;132,92;0;0
T00000476;U000044;28/10/2025;Cash Withdrawal;ATM;40;1;1
T00000477;U000044;14/10/2025;Card Payment;Entertainment;83,09;0,83;1
T00000478;U000044;16/10/2025;Bank Transfer;Transfer;32,65;0,13;1
T00000479;U000044;18/10/2025;Bank Transfer;Transfer;31,51;0,13;1
T00000480;U000044;29/10/2025;Bank Transfer;Transfer;81,35;0,33;1
T00000481;U000044;14/10/2025;Card Payment;Travel;18,5;0,18;1
T00000482;U000046;22/8/2025;Card Payment;Travel;11,38;0,11;1
T00000483;U000046;21/8/2025;Card Payment;Dining;11,7;0,12;1
T00000484;U000046;1/9/2025;Card Payment;Entertainment;34,5;0,34;1
T00000485;U000046;7/9/2025;Bank Transfer;Transfer;52,99;0,21;1
T00000486;U000046;22/10/2025;Card Payment;Entertainment;29,57;0,3;1
T00000487;U000046;3/11/2025;Card Payment;Fuel;77,32;0,77;1
T00000488;U000046;2/12/2025;Bank Transfer;Transfer;18,84;0;0
T00000489;U000046;2/12/2025;Card Payment;Utilities;24,84;0,25;1
T00000490;U000046;12/12/2025;Card Payment;Online Retail;17,25;0,17;1
T00000491;U000047;23/11/2025;Card Payment;Transport;58,47;0,58;1
T00000492;U000047;14/12/2025;Card Payment;Dining;46,47;0,46;1
T00000493;U000047;6/12/2025;Card Payment;Entertainment;213,06;2,13;1
T00000494;U000048;27/1/2025;Card Payment;Utilities;11,52;0,12;1
T00000495;U000050;15/12/2025;Card Payment;Groceries;63,48;0,63;1
T00000496;U000051;29/11/2025;Card Payment;Groceries;29,51;0,3;1
T00000497;U000051;16/11/2025;Card Payment;Utilities;44,65;0,45;1
T00000498;U000051;16/12/2025;Card Payment;Transport;27,37;0,27;1
T00000499;U000051;2/12/2025;Card Payment;Groceries;24,42;0,24;1
T00000500;U000052;11/12/2025;Bank Transfer;Transfer;10;0,04;1
T00000501;U000052;30/12/2025;Card Payment;Dining;38,97;0,39;1
T00000502;U000053;10/12/2025;Bank Transfer;Transfer;16,59;0,07;1
T00000503;U000053;16/12/2025;Bank Transfer;Transfer;81,86;0;0
T00000504;U000053;31/12/2025;Card Payment;Dining;13,45;0,13;1
T00000505;U000053;29/12/2025;Card Payment;Entertainment;54,18;0,54;1
T00000506;U000053;12/12/2025;Card Payment;Transport;19,78;0,2;1
T00000507;U000053;20/12/2025;Card Payment;Groceries;51,53;0,52;1
T00000508;U000054;16/2/2025;Card Payment;Groceries;70,51;0,56;1
T00000509;U000054;26/2/2025;Bank Transfer;Transfer;23,56;0,07;1
T00000510;U000054;13/2/2025;Card Payment;Groceries;87;0,7;1
T00000511;U000054;24/3/2025;Card Payment;Transport;66,13;0,53;1
T00000512;U000054;23/4/2025;Card Payment;Groceries;29,17;0,23;1
T00000513;U000054;23/4/2025;Card Payment;Transport;40,88;0,33;1
T00000514;U000054;1/5/2025;Card Payment;Entertainment;39,14;0,31;1
T00000515;U000054;29/5/2025;Card Payment;Transport;50,83;0,41;1
T00000516;U000054;12/5/2025;Card Payment;Fuel;73,11;0,58;1
T00000517;U000054;19/5/2025;Bank Transfer;Transfer;56,47;0,17;1
T00000518;U000054;24/5/2025;Card Payment;Utilities;44,8;0,36;1
T00000519;U000054;14/5/2025;Bank Transfer;Transfer;85,86;0,26;1
T00000520;U000054;11/6/2025;Card Payment;Online Retail;24,03;0,19;1
T00000521;U000054;13/6/2025;Card Payment;Online Retail;22,44;0,18;1
T00000522;U000054;30/6/2025;Card Payment;Groceries;11,24;0,09;1
T00000523;U000054;11/6/2025;Bank Transfer;Transfer;30,15;0;0
T00000524;U000054;4/6/2025;Bank Transfer;Transfer;70,04;0;0
T00000525;U000054;6/6/2025;Card Payment;Groceries;24,24;0,19;1
T00000526;U000054;28/6/2025;Card Payment;Groceries;24,25;0,19;1
T00000527;U000054;25/7/2025;Card Payment;Utilities;64,66;0,52;1
T00000528;U000054;11/7/2025;Card Payment;Travel;18,67;0,15;1
T00000529;U000054;31/7/2025;Card Payment;Online Retail;50,99;0,41;1
T00000530;U000054;19/8/2025;Card Payment;Dining;31,4;0,25;1
T00000531;U000054;31/8/2025;Bank Transfer;Transfer;76,4;0,23;1
T00000532;U000054;4/8/2025;Bank Transfer;Transfer;100,68;0;0
T00000533;U000054;28/8/2025;Bank Transfer;Transfer;33,28;0,1;1
T00000534;U000054;11/8/2025;Card Payment;Travel;71,29;0,57;1
T00000535;U000054;7/8/2025;Bank Transfer;Transfer;87,18;0,26;1
T00000536;U000054;14/10/2025;Card Payment;Groceries;47,38;0,38;1
T00000537;U000054;26/10/2025;Card Payment;Fuel;20,36;0,16;1
T00000538;U000054;17/10/2025;Bank Transfer;Transfer;14,65;0,04;1
T00000539;U000054;3/10/2025;Card Payment;Online Retail;20,98;0,17;1
T00000540;U000054;8/11/2025;Card Payment;Entertainment;42,39;0,34;1
T00000541;U000054;15/12/2025;Card Payment;Transport;17,04;0,14;1
T00000542;U000054;15/12/2025;Card Payment;Groceries;9,95;0,08;1
T00000543;U000054;19/12/2025;Card Payment;Utilities;41,98;0,34;1
T00000544;U000056;27/2/2025;Card Payment;Fuel;9,95;0,1;1
T00000545;U000056;28/2/2025;Card Payment;Online Retail;35,63;0,36;1
T00000546;U000056;26/2/2025;Card Payment;Fuel;26,3;0,26;1
T00000547;U000056;26/2/2025;Card Payment;Transport;33,67;0,34;1
T00000548;U000056;21/4/2025;Card Payment;Fuel;21,93;0,22;1
T00000549;U000056;17/4/2025;Card Payment;Online Retail;13,9;0,14;1
T00000550;U000056;9/4/2025;Card Payment;Utilities;73,28;0,73;1
T00000551;U000056;10/5/2025;Card Payment;Utilities;27,4;0,27;1
T00000552;U000056;10/5/2025;Card Payment;Groceries;19,69;0,2;1
T00000553;U000056;25/5/2025;Card Payment;Travel;9,23;0,09;1
T00000554;U000056;31/5/2025;Bank Transfer;Transfer;49,99;0,2;1
T00000555;U000056;8/5/2025;Card Payment;Entertainment;22,47;0,22;1
T00000556;U000056;18/5/2025;Bank Transfer;Transfer;16,72;0,07;1
T00000557;U000056;23/6/2025;Card Payment;Fuel;9,37;0,09;1
T00000558;U000056;6/6/2025;Bank Transfer;Transfer;143,72;0,57;1
T00000559;U000056;23/6/2025;Card Payment;Dining;54,57;0,55;1
T00000560;U000056;13/7/2025;Card Payment;Travel;35,93;0,36;1
T00000561;U000056;28/8/2025;Bank Transfer;Transfer;21,89;0;0
T00000562;U000056;15/9/2025;Cash Withdrawal;ATM;150;0;0
T00000563;U000056;7/9/2025;Card Payment;Online Retail;60,32;0,6;1
T00000564;U000056;5/9/2025;Bank Transfer;Transfer;188,65;0;0
T00000565;U000056;19/10/2025;Card Payment;Transport;75,75;0,76;1
T00000566;U000056;25/10/2025;Bank Transfer;Transfer;60,42;0,24;1
T00000567;U000056;9/10/2025;Card Payment;Utilities;31,24;0,31;1
T00000568;U000056;27/11/2025;Bank Transfer;Transfer;24,63;0,1;1
T00000569;U000056;17/12/2025;Cash Withdrawal;ATM;60;0;0
T00000570;U000056;19/12/2025;Bank Transfer;Transfer;36,01;0;0
T00000571;U000056;24/12/2025;Card Payment;Transport;39,86;0,4;1
T00000572;U000056;30/12/2025;Card Payment;Online Retail;19,53;0,2;1
T00000573;U000056;1/12/2025;Bank Transfer;Transfer;30,43;0;0
T00000574;U000057;30/10/2025;Cash Withdrawal;ATM;100;0;0
T00000575;U000057;29/10/2025;Bank Transfer;Transfer;30,46;0,12;1
T00000576;U000057;29/10/2025;Card Payment;Online Retail;13,63;0,14;1
T00000577;U000057;30/10/2025;Bank Transfer;Transfer;55,46;0,22;1
T00000578;U000057;5/11/2025;Bank Transfer;Transfer;19,89;0;0
T00000579;U000057;26/11/2025;Card Payment;Online Retail;7,68;0,08;1
T00000580;U000057;15/11/2025;Card Payment;Utilities;56,64;0,57;1
T00000581;U000057;3/12/2025;Card Payment;Utilities;37,99;0,38;1
T00000582;U000057;2/12/2025;Card Payment;Online Retail;51,74;0,52;1
T00000583;U000057;21/12/2025;Bank Transfer;Transfer;161,13;0;0
T00000584;U000057;28/12/2025;Card Payment;Travel;20,82;0,21;1
T00000585;U000057;20/12/2025;Card Payment;Utilities;31,81;0,32;1
T00000586;U000057;27/12/2025;Card Payment;Entertainment;35,95;0,36;1
T00000587;U000057;17/12/2025;Card Payment;Transport;17,7;0,18;1
T00000588;U000057;14/12/2025;Card Payment;Groceries;94,94;0,95;1
T00000589;U000057;6/12/2025;Card Payment;Groceries;21,78;0,22;1
T00000590;U000057;8/12/2025;Bank Transfer;Transfer;58,71;0;0
T00000591;U000057;21/12/2025;Card Payment;Groceries;57,99;0,58;1
T00000592;U000058;24/4/2025;Card Payment;Travel;51,41;0,41;1
T00000593;U000058;28/4/2025;Card Payment;Entertainment;19,39;0,16;1
T00000594;U000058;25/4/2025;Card Payment;Groceries;61,67;0,49;1
T00000595;U000058;25/4/2025;Card Payment;Entertainment;21,03;0,17;1
T00000596;U000058;30/4/2025;Bank Transfer;Transfer;90,21;0,27;1
T00000597;U000058;17/5/2025;Bank Transfer;Transfer;212,31;0,64;1
T00000598;U000058;8/5/2025;Card Payment;Utilities;30,93;0,25;1
T00000599;U000058;17/5/2025;Card Payment;Fuel;19,4;0,16;1
T00000600;U000058;25/6/2025;Card Payment;Groceries;25,87;0,21;1
T00000601;U000058;23/6/2025;Card Payment;Groceries;72,01;0,58;1
T00000602;U000058;8/7/2025;Card Payment;Travel;31,62;0,25;1
T00000603;U000058;18/7/2025;Card Payment;Fuel;42,5;0,34;1
T00000604;U000058;13/7/2025;Card Payment;Groceries;26,61;0,21;1
T00000605;U000058;15/7/2025;Card Payment;Transport;63,72;0,51;1
T00000606;U000058;27/8/2025;Card Payment;Travel;14,11;0,11;1
T00000607;U000058;2/8/2025;Card Payment;Online Retail;22,89;0,18;1
T00000608;U000058;31/8/2025;Card Payment;Utilities;16;0,13;1
T00000609;U000058;22/8/2025;Card Payment;Fuel;57,61;0,46;1
T00000610;U000058;22/8/2025;Card Payment;Entertainment;71,11;0,57;1
T00000611;U000058;21/8/2025;Card Payment;Travel;36,19;0,29;1
T00000612;U000058;31/8/2025;Card Payment;Transport;23,34;0,19;1
T00000613;U000058;14/8/2025;Card Payment;Groceries;47,08;0,38;1
T00000614;U000058;23/9/2025;Card Payment;Dining;61,46;0,49;1
T00000615;U000058;17/9/2025;Card Payment;Online Retail;14,58;0,12;1
T00000616;U000058;23/10/2025;Card Payment;Groceries;23,39;0,19;1
T00000617;U000058;31/10/2025;Card Payment;Utilities;99,51;0,8;1
T00000618;U000058;9/10/2025;Card Payment;Transport;60,84;0,49;1
T00000619;U000058;19/11/2025;Card Payment;Groceries;70,37;0,56;1
T00000620;U000058;14/11/2025;Bank Transfer;Transfer;105,23;0;0
T00000621;U000058;25/11/2025;Card Payment;Groceries;49,24;0,39;1
T00000622;U000058;19/11/2025;Card Payment;Online Retail;17,92;0,14;1
T00000623;U000058;4/11/2025;Card Payment;Utilities;51,66;0,41;1
T00000624;U000058;10/11/2025;Bank Transfer;Transfer;58,74;0,18;1
T00000625;U000059;19/4/2025;Card Payment;Groceries;36,09;0,36;1
T00000626;U000059;13/4/2025;Cash Withdrawal;ATM;40;0;0
T00000627;U000059;9/4/2025;Card Payment;Groceries;40,98;0,41;1
T00000628;U000059;18/4/2025;Card Payment;Transport;15,01;0,15;1
T00000629;U000059;23/4/2025;Bank Transfer;Transfer;54,44;0;0
T00000630;U000059;16/5/2025;Bank Transfer;Transfer;144,61;0,58;1
T00000631;U000059;3/5/2025;Card Payment;Groceries;30,81;0,31;1
T00000632;U000059;20/5/2025;Card Payment;Groceries;24,81;0,25;1
T00000633;U000059;24/5/2025;Card Payment;Groceries;14,34;0,14;1
T00000634;U000059;13/6/2025;Card Payment;Travel;55,02;0,55;1
T00000635;U000059;8/6/2025;Card Payment;Entertainment;29,44;0,29;1
T00000636;U000059;8/7/2025;Card Payment;Groceries;17,69;0,18;1
T00000637;U000059;17/7/2025;Bank Transfer;Transfer;26,36;0;0
T00000638;U000059;17/7/2025;Card Payment;Utilities;18,6;0,19;1
T00000639;U000059;14/7/2025;Bank Transfer;Transfer;41,94;0,17;1
T00000640;U000059;5/7/2025;Card Payment;Online Retail;11,11;0,11;1
T00000641;U000059;15/7/2025;Bank Transfer;Transfer;44,73;0,18;1
T00000642;U000060;26/5/2025;Bank Transfer;Transfer;270,35;0;0
T00000643;U000060;31/5/2025;Card Payment;Dining;18,93;0,11;1
T00000644;U000060;28/5/2025;Card Payment;Online Retail;36,16;0,22;1
T00000645;U000060;27/5/2025;Card Payment;Online Retail;18,7;0,11;1
T00000646;U000060;26/5/2025;Card Payment;Dining;35,8;0,21;1
T00000647;U000060;2/6/2025;Card Payment;Transport;49,46;0,3;1
T00000648;U000060;5/6/2025;Card Payment;Groceries;16,37;0,1;1
T00000649;U000060;2/6/2025;Card Payment;Online Retail;26,39;0,16;1
T00000650;U000060;10/6/2025;Card Payment;Utilities;19,09;0,11;1
T00000651;U000060;2/6/2025;Card Payment;Fuel;26,1;0,16;1
T00000652;U000060;15/6/2025;Card Payment;Transport;60,42;0,36;1
T00000653;U000060;1/6/2025;Card Payment;Online Retail;27,74;0,17;1
T00000654;U000060;12/7/2025;Card Payment;Online Retail;10,66;0,06;1
T00000655;U000060;3/7/2025;Card Payment;Groceries;53,6;0,32;1
T00000656;U000060;6/7/2025;Card Payment;Dining;31,95;0,19;1
T00000657;U000060;16/7/2025;Bank Transfer;Transfer;48,56;0;0
T00000658;U000060;5/7/2025;Card Payment;Utilities;30,75;0,18;1
T00000659;U000060;18/7/2025;Card Payment;Dining;21,52;0,13;1
T00000660;U000060;25/7/2025;Card Payment;Dining;32,2;0,19;1
T00000661;U000060;10/7/2025;Bank Transfer;Transfer;46,37;0,09;1
T00000662;U000060;14/8/2025;Bank Transfer;Transfer;42,47;0,08;1
T00000663;U000060;14/8/2025;Card Payment;Transport;6,77;0,04;1
T00000664;U000060;11/8/2025;Card Payment;Entertainment;67,32;0,4;1
T00000665;U000060;22/8/2025;Bank Transfer;Transfer;36,79;0,07;1
T00000666;U000060;18/8/2025;Card Payment;Groceries;23,93;0,14;1
T00000667;U000060;24/8/2025;Card Payment;Travel;7,98;0,05;1
T00000668;U000060;3/8/2025;Card Payment;Groceries;61,86;0,37;1
T00000669;U000060;8/9/2025;Card Payment;Fuel;35,91;0,22;1
T00000670;U000060;14/9/2025;Card Payment;Groceries;43,85;0,26;1
T00000671;U000060;30/10/2025;Card Payment;Groceries;20,7;0,12;1
T00000672;U000060;27/10/2025;Bank Transfer;Transfer;83,32;0;0
T00000673;U000060;28/10/2025;Card Payment;Groceries;21,64;0,13;1
T00000674;U000060;14/11/2025;Card Payment;Utilities;45,03;0,27;1
T00000675;U000060;12/11/2025;Card Payment;Utilities;40,84;0,25;1
T00000676;U000060;8/12/2025;Card Payment;Fuel;15,7;0,09;1
T00000677;U000060;18/12/2025;Card Payment;Transport;13,1;0,08;1
T00000678;U000060;16/12/2025;Card Payment;Dining;35,19;0,21;1
T00000679;U000060;26/12/2025;Cash Withdrawal;ATM;20;0;0
T00000680;U000061;24/3/2025;Card Payment;Travel;35,42;0,35;1
T00000681;U000061;30/3/2025;Card Payment;Groceries;83,5;0,84;1
T00000682;U000061;27/4/2025;Card Payment;Travel;55,13;0,55;1
T00000683;U000061;15/4/2025;Card Payment;Entertainment;34,25;0,34;1
T00000684;U000061;18/5/2025;Bank Transfer;Transfer;205,1;0;0
T00000685;U000061;12/6/2025;Bank Transfer;Transfer;30,56;0;0
T00000686;U000061;23/7/2025;Card Payment;Dining;15,39;0,15;1
T00000687;U000061;17/8/2025;Card Payment;Dining;35,19;0,35;1
T00000688;U000061;4/8/2025;Bank Transfer;Transfer;248,92;1;1
T00000689;U000061;30/9/2025;Card Payment;Travel;32,95;0,33;1
T00000690;U000062;23/8/2025;Bank Transfer;Transfer;74,57;0;0
T00000691;U000062;12/8/2025;Card Payment;Groceries;17,02;0,17;1
T00000692;U000062;4/9/2025;Card Payment;Fuel;35,71;0,36;1
T00000693;U000062;5/9/2025;Card Payment;Groceries;28,68;0,29;1
T00000694;U000062;22/9/2025;Card Payment;Utilities;8,89;0,09;1
T00000695;U000062;3/9/2025;Card Payment;Dining;25,78;0,26;1
T00000696;U000062;8/9/2025;Card Payment;Entertainment;18,16;0,18;1
T00000697;U000062;15/9/2025;Bank Transfer;Transfer;19,67;0,08;1
T00000698;U000062;23/10/2025;Card Payment;Groceries;18,39;0,18;1
T00000699;U000062;22/10/2025;Card Payment;Fuel;20,8;0,21;1
T00000700;U000062;28/10/2025;Card Payment;Entertainment;83,53;0,84;1
T00000701;U000062;15/11/2025;Card Payment;Groceries;10,49;0,1;1
T00000702;U000062;18/11/2025;Card Payment;Dining;19,37;0,19;1
T00000703;U000062;19/11/2025;Card Payment;Online Retail;61,07;0,61;1
T00000704;U000062;2/11/2025;Card Payment;Transport;18,69;0,19;1
T00000705;U000062;21/11/2025;Bank Transfer;Transfer;34,84;0,14;1
T00000706;U000062;22/11/2025;Card Payment;Transport;23,86;0,24;1
T00000707;U000062;5/12/2025;Card Payment;Travel;78,4;0,78;1
T00000708;U000062;1/12/2025;Card Payment;Groceries;42,95;0,43;1
T00000709;U000062;29/12/2025;Bank Transfer;Transfer;216,86;0,87;1
