subscription_row_id;user_id;month;plan_id;monthly_fee_eur
S000000607;U000348;1/11/2025;P02;6,99
S000000608;U000348;1/12/2025;P02;6,99
S000000609;U000351;1/12/2025;P03;14,99
S000000610;U000354;1/10/2025;P02;6,99
S000000611;U000354;1/11/2025;P02;6,99
S000000612;U000354;1/12/2025;P02;6,99
S000000613;U000356;1/5/2025;P02;6,99
S000000614;U000356;1/6/2025;P02;6,99
S000000615;U000356;1/7/2025;P02;6,99
S000000616;U000356;1/8/2025;P02;6,99
S000000617;U000356;1/9/2025;P02;6,99
S000000618;U000356;1/10/2025;P02;6,99
S000000619;U000356;1/11/2025;P02;6,99
S000000620;U000356;1/12/2025;P02;6,99
S000000621;U000358;1/6/2025;P02;6,99
S000000622;U000358;1/7/2025;P02;6,99
S000000623;U000358;1/8/2025;P02;6,99
S000000624;U000358;1/9/2025;P02;6,99
S000000625;U000358;1/10/2025;P02;6,99
S000000626;U000358;1/11/2025;P02;6,99
S000000627;U000358;1/12/2025;P02;6,99
S000000628;U000359;1/7/2025;P02;6,99
S000000629;U000359;1/8/2025;P02;6,99
S000000630;U000359;1/9/2025;P02;6,99
S000000631;U000359;1/10/2025;P02;6,99
S000000632;U000359;1/11/2025;P02;6,99
S000000633;U000359;1/12/2025;P02;6,99
S000000634;U000362;1/1/2025;P02;6,99
S000000635;U000362;1/2/2025;P02;6,99
S000000636;U000362;1/3/2025;P02;6,99
S000000637;U000362;1/4/2025;P02;6,99
S000000638;U000362;1/5/2025;P02;6,99
S000000639;U000362;1/6/2025;P02;6,99
S000000640;U000362;1/7/2025;P02;6,99
S000000641;U000362;1/8/2025;P02;6,99
S000000642;U000362;1/9/2025;P02;6,99
S000000643;U000362;1/10/2025;P02;6,99
S000000644;U000365;1/6/2025;P03;14,99
S000000645;U000365;1/7/2025;P03;14,99
S000000646;U000365;1/8/2025;P03;14,99
S000000647;U000365;1/9/2025;P03;14,99
S000000648;U000365;1/10/2025;P03;14,99
S000000649;U000365;1/11/2025;P03;14,99
S000000650;U000365;1/12/2025;P03;14,99
S000000651;U000368;1/5/2025;P03;14,99
S000000652;U000368;1/6/2025;P03;14,99
S000000653;U000368;1/7/2025;P03;14,99
S000000654;U000368;1/8/2025;P03;14,99
S000000655;U000368;1/9/2025;P03;14,99
S000000656;U000368;1/10/2025;P03;14,99
S000000657;U000368;1/11/2025;P03;14,99
S000000658;U000368;1/12/2025;P03;14,99
S000000659;U000370;1/8/2025;P02;6,99
S000000660;U000370;1/9/2025;P02;6,99
S000000661;U000370;1/10/2025;P02;6,99
S000000662;U000370;1/11/2025;P02;6,99
S000000663;U000370;1/12/2025;P02;6,99
S000000664;U000371;1/3/2025;P02;6,99
S000000665;U000371;1/4/2025;P02;6,99
S000000666;U000371;1/5/2025;P02;6,99
S000000667;U000371;1/6/2025;P02;6,99
S000000668;U000371;1/7/2025;P02;6,99
S000000669;U000374;1/9/2025;P02;6,99
S000000670;U000374;1/10/2025;P02;6,99
S000000671;U000374;1/11/2025;P02;6,99
S000000672;U000374;1/12/2025;P02;6,99
S000000673;U000381;1/12/2025;P02;6,99
S000000674;U000385;1/5/2025;P02;6,99
S000000675;U000385;1/6/2025;P02;6,99
S000000676;U000385;1/7/2025;P02;6,99
S000000677;U000385;1/8/2025;P02;6,99
S000000678;U000385;1/9/2025;P02;6,99
S000000679;U000385;1/10/2025;P02;6,99
S000000680;U000385;1/11/2025;P02;6,99
S000000681;U000385;1/12/2025;P02;6,99
S000000682;U000388;1/9/2025;P02;6,99
S000000683;U000388;1/10/2025;P02;6,99
S000000684;U000388;1/11/2025;P02;6,99
S000000685;U000388;1/12/2025;P02;6,99
S000000686;U000391;1/7/2025;P02;6,99
S000000687;U000391;1/8/2025;P02;6,99
S000000688;U000391;1/9/2025;P02;6,99
S000000689;U000391;1/10/2025;P02;6,99
S000000690;U000391;1/11/2025;P02;6,99
S000000691;U000391;1/12/2025;P02;6,99
S000000692;U000396;1/3/2025;P02;6,99
S000000693;U000396;1/4/2025;P02;6,99
S000000694;U000396;1/5/2025;P02;6,99
S000000695;U000396;1/6/2025;P02;6,99
S000000696;U000396;1/7/2025;P02;6,99
S000000697;U000396;1/8/2025;P02;6,99
S000000698;U000396;1/9/2025;P02;6,99
S000000699;U000396;1/10/2025;P02;6,99
S000000700;U000396;1/11/2025;P02;6,99
S000000701;U000396;1/12/2025;P02;6,99
S000000702;U000397;1/12/2025;P02;6,99
S000000703;U000398;1/12/2025;P03;14,99
S000000704;U000399;1/8/2025;P02;6,99
S000000705;U000399;1/9/2025;P02;6,99
S000000706;U000399;1/10/2025;P02;6,99
S000000707;U000399;1/11/2025;P02;6,99
S000000708;U000399;1/12/2025;P02;6,99
S000000709;U000409;1/8/2025;P02;6,99
S000000710;U000409;1/9/2025;P02;6,99
S000000711;U000409;1/10/2025;P02;6,99
S000000712;U000409;1/11/2025;P02;6,99
S000000713;U000409;1/12/2025;P02;6,99
S000000714;U000410;1/9/2025;P02;6,99
S000000715;U000410;1/10/2025;P02;6,99
S000000716;U000410;1/11/2025;P02;6,99
S000000717;U000410;1/12/2025;P02;6,99
S000000718;U000412;1/2/2025;P02;6,99
S000000719;U000412;1/3/2025;P02;6,99
S000000720;U000412;1/4/2025;P02;6,99
S000000721;U000412;1/5/2025;P02;6,99
S000000722;U000412;1/6/2025;P02;6,99
S000000723;U000412;1/7/2025;P02;6,99
S000000724;U000412;1/8/2025;P02;6,99
S000000725;U000412;1/9/2025;P02;6,99
S000000726;U000412;1/10/2025;P02;6,99
S000000727;U000415;1/4/2025;P02;6,99
S000000728;U000415;1/5/2025;P02;6,99
S000000729;U000415;1/6/2025;P02;6,99
S000000730;U000415;1/7/2025;P02;6,99
S000000731;U000415;1/8/2025;P02;6,99
S000000732;U000415;1/9/2025;P02;6,99
S000000733;U000415;1/10/2025;P02;6,99
S000000734;U000415;1/11/2025;P02;6,99
S000000735;U000415;1/12/2025;P02;6,99
S000000736;U000416;1/7/2025;P03;14,99
S000000737;U000416;1/8/2025;P03;14,99
S000000738;U000416;1/9/2025;P03;14,99
S000000739;U000416;1/10/2025;P03;14,99
S000000740;U000416;1/11/2025;P03;14,99
S000000741;U000416;1/12/2025;P03;14,99
S000000742;U000417;1/12/2025;P02;6,99
S000000743;U000420;1/4/2025;P02;6,99
S000000744;U000420;1/5/2025;P02;6,99
S000000745;U000420;1/6/2025;P02;6,99
S000000746;U000420;1/7/2025;P02;6,99
S000000747;U000420;1/8/2025;P02;6,99
S000000748;U000420;1/9/2025;P02;6,99
S000000749;U000420;1/10/2025;P02;6,99
S000000750;U000420;1/11/2025;P02;6,99
S000000751;U000420;1/12/2025;P02;6,99
S000000752;U000421;1/12/2025;P02;6,99
S000000753;U000433;1/3/2025;P02;6,99
S000000754;U000433;1/4/2025;P02;6,99
S000000755;U000433;1/5/2025;P02;6,99
S000000756;U000433;1/6/2025;P02;6,99
S000000757;U000433;1/7/2025;P02;6,99
S000000758;U000433;1/8/2025;P02;6,99
S000000759;U000433;1/9/2025;P02;6,99
S000000760;U000433;1/10/2025;P02;6,99
S000000761;U000433;1/11/2025;P02;6,99
S000000762;U000433;1/12/2025;P02;6,99
S000000763;U000435;1/10/2025;P02;6,99
S000000764;U000435;1/11/2025;P02;6,99
S000000765;U000435;1/12/2025;P02;6,99
S000000766;U000438;1/2/2025;P03;14,99
S000000767;U000438;1/3/2025;P03;14,99
S000000768;U000438;1/4/2025;P03;14,99
S000000769;U000441;1/6/2025;P02;6,99
S000000770;U000441;1/7/2025;P02;6,99
S000000771;U000441;1/8/2025;P02;6,99
S000000772;U000441;1/9/2025;P02;6,99
S000000773;U000441;1/10/2025;P02;6,99
S000000774;U000441;1/11/2025;P02;6,99
S000000775;U000441;1/12/2025;P02;6,99
S000000776;U000444;1/6/2025;P03;14,99
S000000777;U000444;1/7/2025;P03;14,99
S000000778;U000444;1/8/2025;P03;14,99
S000000779;U000444;1/9/2025;P03;14,99
S000000780;U000444;1/10/2025;P03;14,99
S000000781;U000444;1/11/2025;P03;14,99
S000000782;U000444;1/12/2025;P03;14,99
S000000783;U000447;1/7/2025;P02;6,99
S000000784;U000447;1/8/2025;P02;6,99
S000000785;U000447;1/9/2025;P02;6,99
S000000786;U000447;1/10/2025;P02;6,99
S000000787;U000447;1/11/2025;P02;6,99
S000000788;U000447;1/12/2025;P02;6,99
S000000789;U000448;1/5/2025;P02;6,99
S000000790;U000448;1/6/2025;P02;6,99
S000000791;U000448;1/7/2025;P02;6,99
S000000792;U000448;1/8/2025;P02;6,99
S000000793;U000448;1/9/2025;P02;6,99
S000000794;U000448;1/10/2025;P02;6,99
S000000795;U000448;1/11/2025;P02;6,99
S000000796;U000448;1/12/2025;P02;6,99
S000000797;U000451;1/1/2025;P02;6,99
S000000798;U000451;1/2/2025;P02;6,99
S000000799;U000451;1/3/2025;P02;6,99
S000000800;U000451;1/4/2025;P02;6,99
S000000801;U000451;1/5/2025;P02;6,99
S000000802;U000451;1/6/2025;P02;6,99
S000000803;U000451;1/7/2025;P02;6,99
S000000804;U000451;1/8/2025;P02;6,99
S000000805;U000451;1/9/2025;P02;6,99
S000000806;U000451;1/10/2025;P02;6,99
S000000807;U000451;1/11/2025;P02;6,99
S000000808;U000451;1/12/2025;P02;6,99
S000000809;U000452;1/1/2025;P02;6,99
S000000810;U000452;1/2/2025;P02;6,99
S000000811;U000452;1/3/2025;P02;6,99
S000000812;U000452;1/4/2025;P02;6,99
S000000813;U000457;1/8/2025;P02;6,99
S000000814;U000457;1/9/2025;P02;6,99
S000000815;U000458;1/6/2025;P02;6,99
S000000816;U000458;1/7/2025;P02;6,99
S000000817;U000458;1/8/2025;P02;6,99
S000000818;U000458;1/9/2025;P02;6,99
S000000819;U000458;1/10/2025;P02;6,99
S000000820;U000458;1/11/2025;P02;6,99
S000000821;U000458;1/12/2025;P02;6,99
S000000822;U000460;1/4/2025;P02;6,99
S000000823;U000460;1/5/2025;P02;6,99
S000000824;U000460;1/6/2025;P02;6,99
S000000825;U000460;1/7/2025;P02;6,99
S000000826;U000460;1/8/2025;P02;6,99
S000000827;U000460;1/9/2025;P02;6,99
S000000828;U000460;1/10/2025;P02;6,99
S000000829;U000460;1/11/2025;P02;6,99
S000000830;U000460;1/12/2025;P02;6,99
S000000831;U000461;1/11/2025;P02;6,99
S000000832;U000461;1/12/2025;P02;6,99
S000000833;U000462;1/8/2025;P02;6,99
S000000834;U000462;1/9/2025;P02;6,99
S000000835;U000462;1/10/2025;P02;6,99
S000000836;U000462;1/11/2025;P02;6,99
S000000837;U000462;1/12/2025;P02;6,99
S000000838;U000463;1/3/2025;P03;14,99
S000000839;U000463;1/4/2025;P03;14,99
S000000840;U000465;1/8/2025;P02;6,99
S000000841;U000465;1/9/2025;P02;6,99
S000000842;U000465;1/10/2025;P02;6,99
S000000843;U000465;1/11/2025;P02;6,99
S000000844;U000465;1/12/2025;P02;6,99
S000000845;U000470;1/7/2025;P02;6,99
S000000846;U000470;1/8/2025;P02;6,99
S000000847;U000470;1/9/2025;P02;6,99
S000000848;U000470;1/10/2025;P02;6,99
S000000849;U000470;1/11/2025;P02;6,99
S000000850;U000470;1/12/2025;P02;6,99
S000000851;U000477;1/9/2025;P02;6,99
S000000852;U000477;1/10/2025;P02;6,99
S000000853;U000477;1/11/2025;P02;6,99
S000000854;U000477;1/12/2025;P02;6,99
S000000855;U000486;1/4/2025;P02;6,99
S000000856;U000486;1/5/2025;P02;6,99
S000000857;U000486;1/6/2025;P02;6,99
S000000858;U000486;1/7/2025;P02;6,99
S000000859;U000486;1/8/2025;P02;6,99
S000000860;U000486;1/9/2025;P02;6,99
S000000861;U000486;1/10/2025;P02;6,99
S000000862;U000486;1/11/2025;P02;6,99
S000000863;U000486;1/12/2025;P02;6,99
S000000864;U000490;1/3/2025;P02;6,99
S000000865;U000490;1/4/2025;P02;6,99
S000000866;U000490;1/5/2025;P02;6,99
S000000867;U000490;1/6/2025;P02;6,99
S000000868;U000490;1/7/2025;P02;6,99
S000000869;U000490;1/8/2025;P02;6,99
S000000870;U000490;1/9/2025;P02;6,99
S000000871;U000490;1/10/2025;P02;6,99
S000000872;U000490;1/11/2025;P02;6,99
S000000873;U000490;1/12/2025;P02;6,99
S000000874;U000491;1/12/2025;P03;14,99
S000000875;U000497;1/7/2025;P02;6,99
S000000876;U000497;1/8/2025;P02;6,99
S000000877;U000497;1/9/2025;P02;6,99
S000000878;U000497;1/10/2025;P02;6,99
S000000879;U000497;1/11/2025;P02;6,99
S000000880;U000497;1/12/2025;P02;6,99
S000000881;U000502;1/10/2025;P02;6,99
S000000882;U000502;1/11/2025;P02;6,99
S000000883;U000502;1/12/2025;P02;6,99
S000000884;U000506;1/11/2025;P02;6,99
S000000885;U000506;1/12/2025;P02;6,99
S000000886;U000508;1/11/2025;P02;6,99
S000000887;U000508;1/12/2025;P02;6,99
S000000888;U000519;1/12/2025;P02;6,99
S000000889;U000520;1/4/2025;P02;6,99
S000000890;U000520;1/5/2025;P02;6,99
S000000891;U000520;1/6/2025;P02;6,99
S000000892;U000520;1/7/2025;P02;6,99
S000000893;U000520;1/8/2025;P02;6,99
S000000894;U000523;1/7/2025;P03;14,99
S000000895;U000523;1/8/2025;P03;14,99
S000000896;U000523;1/9/2025;P03;14,99
S000000897;U000523;1/10/2025;P03;14,99
S000000898;U000523;1/11/2025;P03;14,99
S000000899;U000523;1/12/2025;P03;14,99
S000000900;U000529;1/4/2025;P02;6,99
S000000901;U000529;1/5/2025;P02;6,99
S000000902;U000529;1/6/2025;P02;6,99
S000000903;U000529;1/7/2025;P02;6,99
S000000904;U000529;1/8/2025;P02;6,99
S000000905;U000529;1/9/2025;P02;6,99
S000000906;U000529;1/10/2025;P02;6,99
S000000907;U000529;1/11/2025;P02;6,99
S000000908;U000529;1/12/2025;P02;6,99
S000000909;U000530;1/7/2025;P03;14,99
S000000910;U000530;1/8/2025;P03;14,99
S000000911;U000530;1/9/2025;P03;14,99
S000000912;U000530;1/10/2025;P03;14,99
S000000913;U000530;1/11/2025;P03;14,99
S000000914;U000530;1/12/2025;P03;14,99
S000000915;U000533;1/9/2025;P02;6,99
S000000916;U000533;1/10/2025;P02;6,99
S000000917;U000533;1/11/2025;P02;6,99
S000000918;U000533;1/12/2025;P02;6,99
S000000919;U000534;1/2/2025;P02;6,99
S000000920;U000534;1/3/2025;P02;6,99
S000000921;U000534;1/4/2025;P02;6,99
S000000922;U000534;1/5/2025;P02;6,99
S000000923;U000534;1/6/2025;P02;6,99
S000000924;U000534;1/7/2025;P02;6,99
S000000925;U000534;1/8/2025;P02;6,99
S000000926;U000534;1/9/2025;P02;6,99
S000000927;U000534;1/10/2025;P02;6,99
S000000928;U000534;1/11/2025;P02;6,99
S000000929;U000534;1/12/2025;P02;6,99
S000000930;U000537;1/10/2025;P02;6,99
S000000931;U000537;1/11/2025;P02;6,99
S000000932;U000537;1/12/2025;P02;6,99
S000000933;U000544;1/3/2025;P03;14,99
S000000934;U000544;1/4/2025;P03;14,99
S000000935;U000544;1/5/2025;P03;14,99
S000000936;U000544;1/6/2025;P03;14,99
S000000937;U000544;1/7/2025;P03;14,99
S000000938;U000544;1/8/2025;P03;14,99
S000000939;U000544;1/9/2025;P03;14,99
S000000940;U000544;1/10/2025;P03;14,99
S000000941;U000544;1/11/2025;P03;14,99
S000000942;U000544;1/12/2025;P03;14,99
S000000943;U000546;1/1/2025;P03;14,99
S000000944;U000546;1/2/2025;P03;14,99
S000000945;U000546;1/3/2025;P03;14,99
S000000946;U000546;1/4/2025;P03;14,99
S000000947;U000547;1/9/2025;P02;6,99
S000000948;U000547;1/10/2025;P02;6,99
S000000949;U000547;1/11/2025;P02;6,99
S000000950;U000547;1/12/2025;P02;6,99
S000000951;U000548;1/12/2025;P02;6,99
S000000952;U000550;1/9/2025;P02;6,99
S000000953;U000550;1/10/2025;P02;6,99
S000000954;U000550;1/11/2025;P02;6,99
S000000955;U000550;1/12/2025;P02;6,99
S000000956;U000553;1/9/2025;P02;6,99
S000000957;U000553;1/10/2025;P02;6,99
S000000958;U000553;1/11/2025;P02;6,99
S000000959;U000553;1/12/2025;P02;6,99
S000000960;U000555;1/4/2025;P02;6,99
S000000961;U000555;1/5/2025;P02;6,99
S000000962;U000555;1/6/2025;P02;6,99
S000000963;U000555;1/7/2025;P02;6,99
S000000964;U000555;1/8/2025;P02;6,99
S000000965;U000555;1/9/2025;P02;6,99
S000000966;U000555;1/10/2025;P02;6,99
S000000967;U000555;1/11/2025;P02;6,99
S000000968;U000555;1/12/2025;P02;6,99
S000000969;U000558;1/9/2025;P02;6,99
S000000970;U000558;1/10/2025;P02;6,99
S000000971;U000558;1/11/2025;P02;6,99
S000000972;U000558;1/12/2025;P02;6,99
S000000973;U000561;1/11/2025;P02;6,99
S000000974;U000561;1/12/2025;P02;6,99
S000000975;U000569;1/4/2025;P03;14,99
S000000976;U000569;1/5/2025;P03;14,99
S000000977;U000569;1/6/2025;P03;14,99
S000000978;U000569;1/7/2025;P03;14,99
S000000979;U000569;1/8/2025;P03;14,99
S000000980;U000569;1/9/2025;P03;14,99
S000000981;U000569;1/10/2025;P03;14,99
S000000982;U000569;1/11/2025;P03;14,99
S000000983;U000569;1/12/2025;P03;14,99
S000000984;U000574;1/8/2025;P02;6,99
S000000985;U000574;1/9/2025;P02;6,99
S000000986;U000574;1/10/2025;P02;6,99
S000000987;U000574;1/11/2025;P02;6,99
S000000988;U000574;1/12/2025;P02;6,99
S000000989;U000577;1/3/2025;P02;6,99
S000000990;U000577;1/4/2025;P02;6,99
S000000991;U000577;1/5/2025;P02;6,99
S000000992;U000577;1/6/2025;P02;6,99
S000000993;U000577;1/7/2025;P02;6,99
S000000994;U000577;1/8/2025;P02;6,99
S000000995;U000577;1/9/2025;P02;6,99
S000000996;U000577;1/10/2025;P02;6,99
S000000997;U000577;1/11/2025;P02;6,99
S000000998;U000577;1/12/2025;P02;6,99
S000000999;U000578;1/5/2025;P02;6,99
S000001000;U000578;1/6/2025;P02;6,99
S000001001;U000578;1/7/2025;P02;6,99
S000001002;U000578;1/8/2025;P02;6,99
S000001003;U000578;1/9/2025;P02;6,99
S000001004;U000578;1/10/2025;P02;6,99
S000001005;U000578;1/11/2025;P02;6,99
S000001006;U000578;1/12/2025;P02;6,99
S000001007;U000580;1/11/2025;P02;6,99
S000001008;U000580;1/12/2025;P02;6,99
S000001009;U000581;1/1/2025;P03;14,99
S000001010;U000581;1/2/2025;P03;14,99
S000001011;U000581;1/3/2025;P03;14,99
S000001012;U000581;1/4/2025;P03;14,99
S000001013;U000581;1/5/2025;P03;14,99
S000001014;U000581;1/6/2025;P03;14,99
S000001015;U000581;1/7/2025;P03;14,99
S000001016;U000581;1/8/2025;P03;14,99
S000001017;U000581;1/9/2025;P03;14,99
S000001018;U000581;1/10/2025;P03;14,99
S000001019;U000581;1/11/2025;P03;14,99
S000001020;U000581;1/12/2025;P03;14,99
S000001021;U000588;1/2/2025;P02;6,99
S000001022;U000588;1/3/2025;P02;6,99
S000001023;U000588;1/4/2025;P02;6,99
S000001024;U000588;1/5/2025;P02;6,99
S000001025;U000588;1/6/2025;P02;6,99
S000001026;U000588;1/7/2025;P02;6,99
S000001027;U000588;1/8/2025;P02;6,99
S000001028;U000588;1/9/2025;P02;6,99
S000001029;U000588;1/10/2025;P02;6,99
S000001030;U000588;1/11/2025;P03;14,99
S000001031;U000588;1/12/2025;P03;14,99
S000001032;U000600;1/5/2025;P02;6,99
S000001033;U000600;1/6/2025;P02;6,99
S000001034;U000600;1/7/2025;P02;6,99
S000001035;U000600;1/8/2025;P02;6,99
S000001036;U000600;1/9/2025;P02;6,99
S000001037;U000600;1/10/2025;P02;6,99
S000001038;U000600;1/11/2025;P02;6,99
S000001039;U000600;1/12/2025;P02;6,99
S000001040;U000607;1/6/2025;P02;6,99
S000001041;U000607;1/7/2025;P02;6,99
S000001042;U000607;1/8/2025;P02;6,99
S000001043;U000607;1/9/2025;P02;6,99
S000001044;U000607;1/10/2025;P02;6,99
S000001045;U000607;1/11/2025;P02;6,99
S000001046;U000607;1/12/2025;P02;6,99
S000001047;U000610;1/9/2025;P02;6,99
S000001048;U000610;1/10/2025;P02;6,99
S000001049;U000610;1/11/2025;P02;6,99
S000001050;U000610;1/12/2025;P02;6,99
S000001051;U000611;1/6/2025;P02;6,99
S000001052;U000611;1/7/2025;P02;6,99
S000001053;U000611;1/8/2025;P02;6,99
S000001054;U000611;1/9/2025;P02;6,99
S000001055;U000611;1/10/2025;P02;6,99
S000001056;U000611;1/11/2025;P02;6,99
S000001057;U000611;1/12/2025;P02;6,99
S000001058;U000615;1/2/2025;P02;6,99
S000001059;U000615;1/3/2025;P02;6,99
S000001060;U000615;1/4/2025;P02;6,99
S000001061;U000615;1/5/2025;P02;6,99
S000001062;U000615;1/6/2025;P02;6,99
S000001063;U000615;1/7/2025;P02;6,99
S000001064;U000615;1/8/2025;P02;6,99
S000001065;U000615;1/9/2025;P02;6,99
S000001066;U000615;1/10/2025;P02;6,99
S000001067;U000615;1/11/2025;P02;6,99
S000001068;U000615;1/12/2025;P02;6,99
S000001069;U000620;1/7/2025;P02;6,99
S000001070;U000620;1/8/2025;P02;6,99
S000001071;U000620;1/9/2025;P02;6,99
S000001072;U000620;1/10/2025;P02;6,99
S000001073;U000620;1/11/2025;P02;6,99
S000001074;U000620;1/12/2025;P02;6,99
S000001075;U000624;1/4/2025;P02;6,99
S000001076;U000624;1/5/2025;P02;6,99
S000001077;U000624;1/6/2025;P02;6,99
S000001078;U000624;1/7/2025;P02;6,99
S000001079;U000624;1/8/2025;P02;6,99
S000001080;U000624;1/9/2025;P02;6,99
S000001081;U000624;1/10/2025;P02;6,99
S000001082;U000624;1/11/2025;P02;6,99
S000001083;U000624;1/12/2025;P02;6,99
S000001084;U000626;1/11/2025;P02;6,99
S000001085;U000626;1/12/2025;P02;6,99
S000001086;U000635;1/3/2025;P02;6,99
S000001087;U000635;1/4/2025;P02;6,99
S000001088;U000635;1/5/2025;P02;6,99
S000001089;U000635;1/6/2025;P02;6,99
S000001090;U000635;1/7/2025;P02;6,99
S000001091;U000635;1/8/2025;P02;6,99
S000001092;U000635;1/9/2025;P02;6,99
S000001093;U000635;1/10/2025;P02;6,99
S000001094;U000635;1/11/2025;P02;6,99
S000001095;U000635;1/12/2025;P02;6,99
S000001096;U000637;1/11/2025;P02;6,99
S000001097;U000637;1/12/2025;P02;6,99
S000001098;U000638;1/7/2025;P02;6,99
S000001099;U000638;1/8/2025;P02;6,99
S000001100;U000638;1/9/2025;P02;6,99
S000001101;U000638;1/10/2025;P03;14,99
S000001102;U000638;1/11/2025;P03;14,99
S000001103;U000638;1/12/2025;P03;14,99
S000001104;U000639;1/4/2025;P02;6,99
S000001105;U000639;1/5/2025;P02;6,99
S000001106;U000639;1/6/2025;P02;6,99
S000001107;U000642;1/4/2025;P02;6,99
S000001108;U000642;1/5/2025;P02;6,99
S000001109;U000642;1/6/2025;P02;6,99
S000001110;U000642;1/7/2025;P02;6,99
S000001111;U000642;1/8/2025;P02;6,99
S000001112;U000642;1/9/2025;P02;6,99
S000001113;U000642;1/10/2025;P02;6,99
S000001114;U000652;1/4/2025;P03;14,99
S000001115;U000652;1/5/2025;P03;14,99
S000001116;U000652;1/6/2025;P03;14,99
S000001117;U000652;1/7/2025;P03;14,99
S000001118;U000652;1/8/2025;P03;14,99
S000001119;U000652;1/9/2025;P03;14,99
S000001120;U000652;1/10/2025;P03;14,99
S000001121;U000652;1/11/2025;P03;14,99
S000001122;U000652;1/12/2025;P03;14,99
S000001123;U000659;1/7/2025;P02;6,99
S000001124;U000659;1/8/2025;P02;6,99
S000001125;U000659;1/9/2025;P02;6,99
S000001126;U000659;1/10/2025;P02;6,99
S000001127;U000659;1/11/2025;P02;6,99
S000001128;U000659;1/12/2025;P02;6,99
S000001129;U000660;1/8/2025;P02;6,99
S000001130;U000660;1/9/2025;P02;6,99
S000001131;U000660;1/10/2025;P02;6,99
S000001132;U000660;1/11/2025;P03;14,99
S000001133;U000660;1/12/2025;P03;14,99
S000001134;U000664;1/9/2025;P02;6,99
S000001135;U000664;1/10/2025;P02;6,99
S000001136;U000664;1/11/2025;P02;6,99
S000001137;U000664;1/12/2025;P02;6,99
S000001138;U000669;1/12/2025;P02;6,99
S000001139;U000673;1/7/2025;P02;6,99
S000001140;U000673;1/8/2025;P02;6,99
S000001141;U000673;1/9/2025;P02;6,99
S000001142;U000673;1/10/2025;P02;6,99
S000001143;U000673;1/11/2025;P02;6,99
S000001144;U000673;1/12/2025;P02;6,99
S000001145;U000680;1/12/2025;P03;14,99
S000001146;U000681;1/6/2025;P02;6,99
S000001147;U000681;1/7/2025;P02;6,99
S000001148;U000681;1/8/2025;P02;6,99
S000001149;U000681;1/9/2025;P02;6,99
S000001150;U000681;1/10/2025;P02;6,99
S000001151;U000681;1/11/2025;P02;6,99
S000001152;U000681;1/12/2025;P02;6,99
S000001153;U000684;1/4/2025;P02;6,99
S000001154;U000684;1/5/2025;P02;6,99
S000001155;U000684;1/6/2025;P02;6,99
S000001156;U000684;1/7/2025;P02;6,99
S000001157;U000684;1/8/2025;P02;6,99
S000001158;U000684;1/9/2025;P02;6,99
S000001159;U000684;1/10/2025;P02;6,99
S000001160;U000684;1/11/2025;P02;6,99
S000001161;U000684;1/12/2025;P02;6,99
S000001162;U000686;1/7/2025;P02;6,99
S000001163;U000686;1/8/2025;P02;6,99
S000001164;U000686;1/9/2025;P02;6,99
S000001165;U000686;1/10/2025;P03;14,99
S000001166;U000686;1/11/2025;P03;14,99
S000001167;U000686;1/12/2025;P03;14,99
S000001168;U000688;1/6/2025;P02;6,99
S000001169;U000688;1/7/2025;P02;6,99
S000001170;U000688;1/8/2025;P02;6,99
S000001171;U000688;1/9/2025;P02;6,99
S000001172;U000688;1/10/2025;P02;6,99
S000001173;U000688;1/11/2025;P02;6,99
S000001174;U000688;1/12/2025;P02;6,99
S000001175;U000690;1/3/2025;P03;14,99
S000001176;U000690;1/4/2025;P03;14,99
S000001177;U000690;1/5/2025;P03;14,99
S000001178;U000690;1/6/2025;P03;14,99
S000001179;U000690;1/7/2025;P03;14,99
S000001180;U000690;1/8/2025;P03;14,99
S000001181;U000690;1/9/2025;P03;14,99
S000001182;U000692;1/7/2025;P02;6,99
S000001183;U000692;1/8/2025;P02;6,99
S000001184;U000692;1/9/2025;P02;6,99
S000001185;U000692;1/10/2025;P02;6,99
S000001186;U000692;1/11/2025;P02;6,99
S000001187;U000692;1/12/2025;P02;6,99
S000001188;U000699;1/4/2025;P03;14,99
S000001189;U000699;1/5/2025;P03;14,99
S000001190;U000699;1/6/2025;P03;14,99
S000001191;U000699;1/7/2025;P03;14,99
S000001192;U000699;1/8/2025;P03;14,99
S000001193;U000699;1/9/2025;P03;14,99
S000001194;U000700;1/4/2025;P02;6,99
